epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1712478163433,2024-04-07T11:22:43.433,5.060,-0.567,0.193,0.851
1712478163453,2024-04-07T11:22:43.453,5.080,-0.567,0.193,0.850
1712478163473,2024-04-07T11:22:43.473,5.100,-0.568,0.195,0.850
1712478163493,2024-04-07T11:22:43.493,5.120,-0.566,0.194,0.850
1712478163513,2024-04-07T11:22:43.513,5.140,-0.566,0.195,0.850
1712478163533,2024-04-07T11:22:43.533,5.160,-0.566,0.195,0.851
1712478163553,2024-04-07T11:22:43.553,5.180,-0.565,0.196,0.851
1712478163573,2024-04-07T11:22:43.573,5.200,-0.566,0.192,0.852
1712478163593,2024-04-07T11:22:43.593,5.220,-0.568,0.196,0.850
1712478163613,2024-04-07T11:22:43.613,5.240,-0.567,0.196,0.849
1712478163633,2024-04-07T11:22:43.633,5.260,-0.567,0.197,0.851
1712478163653,2024-04-07T11:22:43.653,5.280,-0.565,0.196,0.852
1712478163673,2024-04-07T11:22:43.673,5.300,-0.566,0.194,0.850
1712478163693,2024-04-07T11:22:43.693,5.320,-0.567,0.193,0.851
1712478163713,2024-04-07T11:22:43.713,5.340,-0.567,0.196,0.849
1712478163733,2024-04-07T11:22:43.733,5.360,-0.567,0.195,0.852
1712478163753,2024-04-07T11:22:43.753,5.380,-0.567,0.195,0.850
1712478163773,2024-04-07T11:22:43.773,5.400,-0.567,0.194,0.849
1712478163793,2024-04-07T11:22:43.793,5.420,-0.567,0.194,0.852
1712478163813,2024-04-07T11:22:43.813,5.440,-0.566,0.196,0.852
1712478163833,2024-04-07T11:22:43.833,5.460,-0.566,0.195,0.852
1712478163853,2024-04-07T11:22:43.853,5.480,-0.566,0.196,0.854
1712478163873,2024-04-07T11:22:43.873,5.500,-0.568,0.194,0.851
1712478163893,2024-04-07T11:22:43.893,5.520,-0.566,0.194,0.851
1712478163913,2024-04-07T11:22:43.913,5.540,-0.566,0.193,0.851
1712478163933,2024-04-07T11:22:43.933,5.560,-0.568,0.194,0.854
1712478163953,2024-04-07T11:22:43.953,5.580,-0.567,0.194,0.850
1712478163973,2024-04-07T11:22:43.973,5.600,-0.568,0.194,0.852
1712478163993,2024-04-07T11:22:43.993,5.620,-0.568,0.192,0.851
1712478164013,2024-04-07T11:22:44.013,5.640,-0.567,0.193,0.850
1712478164033,2024-04-07T11:22:44.033,5.660,-0.567,0.195,0.850
1712478164053,2024-04-07T11:22:44.053,5.680,-0.568,0.196,0.850
1712478164073,2024-04-07T11:22:44.073,5.700,-0.570,0.195,0.851
1712478164093,2024-04-07T11:22:44.093,5.720,-0.568,0.196,0.850
1712478164113,2024-04-07T11:22:44.113,5.740,-0.567,0.193,0.849
1712478164133,2024-04-07T11:22:44.133,5.760,-0.567,0.194,0.853
1712478164153,2024-04-07T11:22:44.153,5.780,-0.567,0.194,0.853
1712478164173,2024-04-07T11:22:44.173,5.800,-0.568,0.194,0.852
1712478164193,2024-04-07T11:22:44.193,5.820,-0.566,0.194,0.852
1712478164213,2024-04-07T11:22:44.213,5.840,-0.566,0.193,0.850
1712478164233,2024-04-07T11:22:44.233,5.860,-0.568,0.192,0.850
1712478164253,2024-04-07T11:22:44.253,5.880,-0.566,0.193,0.851
1712478164273,2024-04-07T11:22:44.273,5.900,-0.567,0.194,0.851
1712478164293,2024-04-07T11:22:44.293,5.920,-0.568,0.193,0.849
1712478164313,2024-04-07T11:22:44.313,5.940,-0.568,0.193,0.849
